"id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","call"
"ENSMUSG00000001123","Lgals9",58.8835577706017,-0.313711083948164,0.689925904449854,-0.454702573022412,0.649323229532304,0.875235502573896,"NS"
"ENSMUSG00000001127","Araf",757.436917667044,0.142226211528329,0.138299543370296,1.0283924882349,0.303765240588128,0.666765200467997,"NS"
"ENSMUSG00000001128","Cfp",21.8782146717981,-0.780625079433254,0.712950583352876,-1.09492172060806,0.27355093229831,NA,"NS"
"ENSMUSG00000001134","Uxt",442.224623196002,0.0851554097000748,0.195338498943939,0.435937667999149,0.662881954532446,0.880593938494085,"NS"
"ENSMUSG00000001138","Cnnm3",460.350329692902,0.128422963441966,0.237548116349892,0.540618740385245,0.588770398089982,0.845263798409856,"NS"
"ENSMUSG00000001143","Lman2l",321.228807310313,0.128407462083549,0.180624403588332,0.710908711849411,0.477140807093191,0.779529314442456,"NS"
"ENSMUSG00000001150","Mcm3ap",1594.6863594601,-0.179212356436753,0.132649579618791,-1.35102091504379,0.17668873299383,0.527842399360909,"NS"
"ENSMUSG00000001151","Pcnt",2424.85756212821,-0.0344651093500606,0.11532192190259,-0.298859998007774,0.765046869885523,0.922703566350265,"NS"
"ENSMUSG00000001155","Ftcd",2.56098620028861,0.128947894938368,2.29737922653084,0.0561282584299702,0.955239632445154,NA,"NS"
"ENSMUSG00000001156","Mxd1",9634.50728084571,-0.571880387863035,0.223552858502623,-2.55814392933081,0.0105232527435187,0.13231961515349,"NS"
"ENSMUSG00000001157","Gmcl1",277.708395572658,-0.00143494344308971,0.202322186593144,-0.00709236820366754,0.994341156352368,0.998283529725359,"NS"
"ENSMUSG00000001158","Snrnp27",863.724889139569,-0.00410197619671947,0.139987618057304,-0.0293024215544571,0.976623395611833,0.994249418870001,"NS"
"ENSMUSG00000001166","Oas1c",3.29611410294275,-1.25801602311816,2.04201767245247,-0.616065198695016,0.537851489688149,NA,"NS"
"ENSMUSG00000001173","Ocrl",79.3844441194123,-0.0406601992928777,0.305501989136221,-0.13309307545866,0.894119771411293,0.968683550182415,"NS"
"ENSMUSG00000001175","Calm1",5001.14531045101,-0.262849218233471,0.130568764520443,-2.01310948448407,0.0441031126699088,0.280248102877521,"NS"
"ENSMUSG00000001211","Agpat3",105.401258216122,-0.145619329710894,0.260853207928761,-0.558242434000133,0.57667884820094,0.836853589676509,"NS"
"ENSMUSG00000001227","Sema6b",5.50824161854028,-1.0665928636873,1.4338135711061,-0.743885317576186,0.456945858674115,NA,"NS"
"ENSMUSG00000001228","Uhrf1",13773.5348183586,-0.0812118432735931,0.108482297909922,-0.748618390633898,0.454087244349634,0.767438982706918,"NS"
"ENSMUSG00000001229","Dpp9",1036.65536156314,-0.154719377433664,0.119744422327244,-1.29208003535095,0.196329429048391,0.555073822113597,"NS"
"ENSMUSG00000001240","Ramp2",1.7639799601999,2.62368269113036,2.6973182921355,0.972700440574684,0.33070220623004,NA,"NS"
"ENSMUSG00000001247","Lsr",3.01409047764627,0.607903977580527,1.91977349445833,0.316654011181694,0.751506148022785,NA,"NS"
"ENSMUSG00000001248","Gramd1a",31.845115412684,1.08141880128315,0.811684704526222,1.33231388401531,0.182757066683495,NA,"NS"
"ENSMUSG00000001249","Hpn",4.4766722027536,-1.19986750237273,1.910059596965,-0.628183279872139,0.529883882170948,NA,"NS"
"ENSMUSG00000001270","Ckb",9.13546652107523,-0.357788070496479,1.14622134478372,-0.312145705648144,0.75492979249366,NA,"NS"
"ENSMUSG00000001280","Sp1",2879.56461483921,0.0892344589703404,0.10424508833581,0.856006363416232,0.391994259648437,0.729118917790603,"NS"
"ENSMUSG00000001281","Itgb7",532.398372148656,1.14944018384667,0.241976726434257,4.75020966183275,2.03205854353806e-06,0.000554382517196157,"Up"
"ENSMUSG00000001285","Myg1",609.279900604468,-0.00372094107477836,0.152825621654963,-0.0243476259705927,0.980575324345082,0.994249418870001,"NS"
"ENSMUSG00000001288","Rarg",2.99136139610724,-0.112777556637463,1.97768515200972,-0.0570250307653161,0.95452525591343,NA,"NS"
"ENSMUSG00000001289","Pfdn5",1268.21886485784,-0.108983176811857,0.132384871186707,-0.82322984367416,0.410377300700436,0.740188985883003,"NS"
"ENSMUSG00000001300","Efnb2",4.72689034426233,1.04432704094233,1.39506094375561,0.74858883091582,0.454105066062236,NA,"NS"
"ENSMUSG00000001305","Rrp15",151.422858924609,0.0849398879890162,0.243110779539464,0.349387584334688,0.726798353014215,0.908296164934339,"NS"
"ENSMUSG00000001313","Rnd2",11.1622423663344,-0.757393906755941,1.15824260452593,-0.653916462575596,0.513165627096927,NA,"NS"
"ENSMUSG00000001323","Srr",132.398294794204,0.193680115437167,0.253756741086579,0.763251114464324,0.445313650357269,0.760473689182681,"NS"
"ENSMUSG00000001334","Fndc5",30.4074911600623,-0.40941981371176,0.603498730257487,-0.678410397876195,0.497511518180977,NA,"NS"
"ENSMUSG00000001348","Acp5",7262.9893025666,0.338013631618216,0.138557793458112,2.43951367282998,0.0147070461093741,0.156140962408839,"NS"
"ENSMUSG00000001366","Fbxo9",5960.41053463756,-0.353307355310127,0.185737842845494,-1.9021829364306,0.0571472428124844,0.315835866814486,"NS"
"ENSMUSG00000001376","Vps50",241.276044775946,-0.210459985898168,0.223861863765373,-0.940133269500287,0.347149205356598,0.693173082631626,"NS"
"ENSMUSG00000001380","Hars1",5283.73280003124,-0.124870730308569,0.115927714701531,-1.07714303374359,0.281416370271977,0.649305889686984,"NS"
"ENSMUSG00000001383","Zmat2",2494.58983875498,-0.0970887427424452,0.0996242967735527,-0.974548838855337,0.329784102004861,0.680188499701383,"NS"
"ENSMUSG00000001403","Ube2c",23784.5620071715,-0.41293435440454,0.129131754559996,-3.19777544889385,0.00138492076235826,0.0458905248420707,"NS"
"ENSMUSG00000001415","Smg5",5809.37734799093,-0.156378799351302,0.100009744120443,-1.56363563097385,0.117903162209639,0.44233316311381,"NS"
"ENSMUSG00000001416","Cct3",3947.67376380644,-0.330730629430666,0.187829515973076,-1.76080222385322,0.0782718833296345,0.3714716740204,"NS"
"ENSMUSG00000001418","Glmp",624.782242822298,0.185907115602237,0.133918509863528,1.3882107543736,0.165072878455457,0.512996591209693,"NS"
"ENSMUSG00000001419","Mef2d",562.356447316513,0.142967309074265,0.187608367546896,0.762051879367949,0.446029041311406,0.761012251160771,"NS"
"ENSMUSG00000001420","Tmem79",40.601590324829,-0.172788385781321,0.487428784402885,-0.354489499410651,0.722972072053766,NA,"NS"
"ENSMUSG00000001424","Snd1",1380.95653966213,-0.525646213057117,0.149303567963944,-3.52065406222614,0.000430483835749126,0.0217732919845471,"NS"
"ENSMUSG00000001435","Col18a1",57.598236344337,0.949443395689373,0.515542112609264,1.84164081355846,0.0655277069146087,0.338854649828962,"NS"
"ENSMUSG00000001436","Slc19a1",145.798105040601,0.0173761592139947,0.344584544096461,0.0504264033651217,0.959782596304212,0.989596321346644,"NS"
"ENSMUSG00000001440","Kpnb1",14101.3572247511,-0.277501525732927,0.101748163595456,-2.72733694571878,0.0063847804374615,0.102486837932175,"NS"
"ENSMUSG00000001441","Npepps",981.966953282816,0.000504723235118,0.153962632501619,0.0032782190517085,0.99738436431663,0.998814799741007,"NS"
"ENSMUSG00000001445","Mrpl10",729.218482386926,0.0178277563866311,0.143045450256905,0.124630013430089,0.900816466362545,0.970634108606273,"NS"
"ENSMUSG00000001467","Cyp51",268.11989347822,-0.564814426513447,0.376423671782375,-1.50047531240275,0.133491323784021,0.469496381012479,"NS"
"ENSMUSG00000001472","Tcf25",1994.64853471149,0.207919897314612,0.112355132526229,1.85055985106932,0.0642329001740237,0.335434338901819,"NS"
"ENSMUSG00000001473","Tubb6",26.2322330956058,-0.289838612453589,0.693876954072231,-0.417708947894265,0.676159929358608,NA,"NS"
"ENSMUSG00000001482","Def8",140.057099456323,-0.223892076525058,0.264709834479125,-0.845801883279534,0.397663274694214,0.731276990073904,"NS"
"ENSMUSG00000001497","Pax9",34.0886330360203,0.364754370384588,0.470570454328268,0.775132325095227,0.438261472335542,NA,"NS"
"ENSMUSG00000001506","Col1a1",10.1259770076743,0.133391537202326,1.24810476160105,0.106875273058981,0.914887930054722,NA,"NS"
"ENSMUSG00000001517","Foxm1",3213.51033422739,-0.0238860293765851,0.161041454778747,-0.148322240440524,0.882088464150891,0.965877212691616,"NS"
"ENSMUSG00000001518","Itfg2",296.964526623718,0.0288550298377921,0.222283745836969,0.129811695088833,0.896715409868577,0.969628733491088,"NS"
"ENSMUSG00000001520","Nrip2",10.9248064765423,0.430664666401336,0.856474159211959,0.502834395841656,0.615080708668415,NA,"NS"
"ENSMUSG00000001521","Tulp3",57.9216507158988,0.0887270174645767,0.374720719311433,0.236781722739049,0.812826131539686,0.94193250897822,"NS"
"ENSMUSG00000001524","Gtf2h4",251.504720375343,-0.012686690495305,0.178633245904807,-0.0710208809734428,0.943381136838432,0.984180740020263,"NS"
"ENSMUSG00000001525","Tubb5",48290.7301839504,-0.144109575055525,0.0906327837081482,-1.59003805421646,0.111826227557893,0.430055971752393,"NS"
"ENSMUSG00000001542","Ell2",13563.4887259212,-0.405922758780574,0.147616615584825,-2.74984463755923,0.00596235266992813,0.100181144317708,"NS"
"ENSMUSG00000001552","Jup",20.3332260615173,-0.632408839517812,0.817762624705406,-0.773340356250242,0.439320978129134,NA,"NS"
"ENSMUSG00000001555","Fkbp10",2.14622715640928,0.480333225305278,2.93283617994351,0.163777720893544,0.869906130987576,NA,"NS"
"ENSMUSG00000001569","Nom1",620.977392807392,-0.0783922700949358,0.153913563884696,-0.509326586405752,0.610523325409374,0.857494773581996,"NS"
"ENSMUSG00000001576","Ergic1",134.062619343283,0.385516567244369,0.274581426074144,1.40401546002704,0.160314245925288,0.507342756024149,"NS"
"ENSMUSG00000001583","Tnk1",111.393225114719,0.528768869383525,0.259334543285375,2.03894499623855,0.0414555174289836,0.271238389108386,"NS"
"ENSMUSG00000001588","Acap1",13.0207625178964,1.17207661425128,1.05304190874643,1.11303890615954,0.265691720362322,NA,"NS"
"ENSMUSG00000001627","Ifrd1",544.060935780156,0.322719130718299,0.146323934795495,2.20551156698552,0.0274182170207829,0.215774657201144,"NS"
