p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
1.1695637560257681e-10,-2.323894704250904,0.01,0.051,2.3938630958335424e-6,Fen1
1.2281341861140446e-10,-0.5050261083295342,0.245,0.342,2.5137450521382266e-6,Dock7
1.2612879652879096e-10,1.1654201361625534,0.085,0.038,2.5816042073512935e-6,Ddhd1
1.2795580819422273e-10,-2.1046144998050416,0.01,0.051,2.618999482119351e-6,Mcm4
1.2797593948100707e-10,-0.9191280612119881,0.049,0.112,2.6194115292972527e-6,Smc2
1.3012399794362646e-10,-1.9359690505893017,0.014,0.057,2.6633779899101465e-6,Mmd
1.313226855401984e-10,-0.9979624573596428,0.076,0.146,2.687912727636781e-6,Zfp608
1.3341393394872482e-10,1.7928863497158773,0.065,0.025,2.7307164000624998e-6,Chadl
1.3951167079914422e-10,0.8257644487258471,0.173,0.104,2.855524877916884e-6,Spsb1
1.4595121471111798e-10,-0.6928145196322024,0.139,0.223,2.987329462707163e-6,Scamp3
1.4740743695189097e-10,-0.34335426961824045,0.567,0.639,3.0171354195313045e-6,Lman1
1.482338071613586e-10,0.6989506007585145,0.193,0.12,3.034049564978688e-6,Fam129a
1.4962337258265427e-10,0.9797904283884442,0.117,0.061,3.0624911900217674e-6,St6galnac4
1.497305819314227e-10,3.3838436552960554,0.024,0.004,3.0646855509723595e-6,Gatm
1.5252415417036585e-10,-1.2575133989546803,0.047,0.107,3.1218643875590483e-6,Rfx3
1.538495149524986e-10,2.178996663531219,0.037,0.009,3.1489918720477417e-6,Gm973
1.544115035143805e-10,2.8834146647865673,0.024,0.004,3.16049465393234e-6,Col13a1
1.5941970653174468e-10,-1.3891622108089248,0.02,0.067,3.26300255329175e-6,Car12
1.612949935881635e-10,-0.8485848333214161,0.089,0.162,3.3013859287625304e-6,Chchd7
1.6863814610117908e-10,-1.070155029061668,0.06,0.124,3.4516855743989334e-6,Psmg1
1.724488666997851e-10,-0.414155235003284,0.369,0.463,3.529683403611201e-6,Napa
1.7252881741463447e-10,-0.4400016556706443,0.343,0.439,3.531319834842738e-6,Vdac3
1.747679253660771e-10,-0.5375782172424646,0.23,0.324,3.577149896392866e-6,Mrps17
1.7686378209571082e-10,-0.5448789311945432,0.221,0.315,3.620047891935009e-6,Tvp23b
1.7692707200034343e-10,-0.5049858858324379,0.239,0.335,3.621343309703029e-6,Tex261
1.7867237457982283e-10,-0.6019312734239444,0.173,0.262,3.6570661628998137e-6,Fbl
1.8918817165500083e-10,-0.6809807339768879,0.165,0.252,3.872303497434557e-6,Aff1
1.9023001780281185e-10,0.6354150436313142,0.226,0.147,3.893628004387953e-6,Gns
1.9489959980087617e-10,-0.4261901804034476,0.325,0.426,3.989205008724334e-6,Eprs
1.9537778610422132e-10,-0.642736943807261,0.179,0.267,3.998992525981202e-6,Suclg1
1.9616033583772716e-10,-0.42649161308969097,0.283,0.386,4.0150097539266e-6,Slc38a2
2.004239987982183e-10,-0.7808931230946281,0.112,0.189,4.102278407401932e-6,Trim27
2.069057582996741e-10,-0.17507622462167594,0.922,0.963,4.234947060877729e-6,Myl12a
2.0951017046173934e-10,-0.8744982624779163,0.083,0.154,4.288254169010881e-6,Nsmce1
2.1184221534352587e-10,-1.0102342253471415,0.043,0.101,4.335986463651287e-6,Racgap1
2.1316702849068953e-10,0.9780184238411036,0.129,0.07,4.363102739147433e-6,Pde4b
2.1608147230265284e-10,0.595477940804853,0.293,0.208,4.422755575090698e-6,C1s1
2.1770455190616856e-10,-0.5976267682835443,0.201,0.291,4.4559767684154584e-6,Gps1
2.1964417465528863e-10,-0.6443040999741667,0.15,0.235,4.4956769668444475e-6,Nrbp1
2.2095628167162508e-10,0.616730410244418,0.229,0.15,4.5225331732548225e-6,Pigs
2.2803028632937576e-10,-0.5215105980936228,0.218,0.313,4.667323900589663e-6,Impdh2
2.3177531205462616e-10,0.7296773445344695,0.195,0.122,4.743977087134088e-6,Camkk2
2.3875872568487005e-10,-0.7764171230440162,0.116,0.194,4.88691359731792e-6,Igfbp3
2.41920456372874e-10,-0.683837009177291,0.136,0.218,4.951627901039985e-6,Arsi
2.421917173229962e-10,0.9881426411148113,0.146,0.084,4.957180070167086e-6,Evc2
2.44341366282935e-10,0.8918833392390169,0.141,0.08,5.001179085079114e-6,Kif13b
2.4511253357727144e-10,1.4458687555672602,0.062,0.023,5.016963337259592e-6,Abhd14b
2.4638619176944707e-10,-1.3366338160815818,0.04,0.096,5.0430325731370425e-6,Mcm6
2.5822965604346835e-10,-0.5875293000394812,0.15,0.235,5.28544459989771e-6,Ccdc34
2.6070006191278744e-10,-0.6848045721000127,0.153,0.236,5.336008867230934e-6,Pdzd11
2.6441368895229735e-10,-0.6564513114174326,0.165,0.25,5.412019385475622e-6,Ppp1r11
2.7000763439667534e-10,0.591819741744621,0.432,0.356,5.526516260831151e-6,St3gal4
2.7324474561337937e-10,0.23086546605950098,0.775,0.701,5.5927734532146485e-6,Romo1
2.756026266006713e-10,-0.4460065468742117,0.319,0.415,5.64103456126254e-6,Slc16a2
2.7708718484547025e-10,-0.5984346219762646,0.233,0.321,5.671420499417085e-6,Ebp
2.8096705750972385e-10,-0.9375608703455351,0.073,0.14,5.750833733109028e-6,Ophn1
2.8419185041459926e-10,-1.0636040435272607,0.059,0.121,5.8168387942860175e-6,Prrg1
2.8468834804466975e-10,-0.44272438720005525,0.322,0.418,5.827001107778301e-6,Copg1
2.8587546958712503e-10,-0.6463183152141969,0.156,0.241,5.851299111509275e-6,Zfp637
2.8790588062449183e-10,-1.7247880212094775,0.021,0.068,5.892857564622099e-6,Ptger4
2.8865090855803694e-10,-1.3355765092985394,0.043,0.099,5.9081067963659e-6,Pde11a
2.891052019184249e-10,-0.9230752457286511,0.083,0.153,5.917405272866321e-6,Sec23ip
2.893451298187961e-10,-0.7555502749801648,0.12,0.198,5.922316117131119e-6,Eef1akmt1
2.9057664442916456e-10,-1.3331250303044433,0.038,0.093,5.9475227581761405e-6,Ednra
2.9642541973293626e-10,-2.1574019141644767,0.011,0.051,6.06723549109374e-6,Mcm3
3.0374624102878e-10,-0.5063372904538403,0.242,0.336,6.217078061377069e-6,Sf3b2
3.0694072595180576e-10,-0.4822859533261261,0.255,0.349,6.2824627787815605e-6,Asap1
3.226711593758893e-10,0.5718993790905706,0.226,0.147,6.604433290105702e-6,Pdgfa
3.296803092144455e-10,1.6940813396603929,0.046,0.015,6.747896569001271e-6,Tmem117
3.3273471592473417e-10,-1.2169320127999206,0.042,0.098,6.810414165547459e-6,Ubqln2
3.334581600378474e-10,1.3838436552960558,0.062,0.024,6.825221619654661e-6,Prex1
3.342969584285604e-10,-2.874157803469637,0.007,0.044,6.842390145115774e-6,Tyrobp
3.361508942820865e-10,-1.0524649537888142,0.059,0.122,6.880336504165747e-6,Tyms
3.3849242097678156e-10,1.104996082087442,0.1,0.05,6.9282628725527655e-6,Klhl29
3.412696800873478e-10,-0.6389008436517141,0.157,0.241,6.985107812027835e-6,Tmem126a
3.431344106670963e-10,0.841012222424784,0.141,0.08,7.023275117534127e-6,Cdc14b
3.5074471298966236e-10,0.9649158253572643,0.108,0.055,7.179042785472409e-6,Gltp
3.524146851428827e-10,-0.8045036684715989,0.1,0.174,7.213223775504523e-6,Smc3
3.66521866922913e-10,2.811264879030733,0.022,0.003,7.501969572178183e-6,Rilp
3.692958261935704e-10,-0.3216331731000343,0.508,0.597,7.558746970529999e-6,Sec31a
3.7036874298421247e-10,2.197156032650059,0.031,0.007,7.5807074314008605e-6,Insc
3.7881111489883505e-10,-0.8385804732752784,0.092,0.164,7.753505899749356e-6,Bag6
3.9092981043111226e-10,0.8514539691464309,0.135,0.075,8.001551359904005e-6,Osbpl5
3.9740987898242315e-10,0.35381580164384263,0.548,0.452,8.134185403012237e-6,Thbs3
3.9932866545918264e-10,-0.24365927780128535,0.559,0.665,8.17345912461855e-6,Rbp1
4.0191751506614445e-10,-0.8273355852924973,0.092,0.164,8.226447698373845e-6,Rac3
4.05137837732691e-10,0.9647622191561123,0.116,0.061,8.29236126271272e-6,Sgsm2
4.051962510437791e-10,-1.1522092449441539,0.051,0.11,8.293556866364071e-6,Apaf1
4.075962612301053e-10,0.5491579531651649,0.274,0.19,8.342680274857796e-6,Aga
4.1132744253513165e-10,-1.7371717456653104,0.017,0.062,8.419050093809075e-6,Gm16833
4.140919117211814e-10,-0.21909700477169614,0.884,0.893,8.47563324910914e-6,Selenok
4.2474616526319593e-10,-1.0515224338377736,0.06,0.123,8.693704510607094e-6,Rad51b
4.2544303574525086e-10,0.8852654604745089,0.194,0.124,8.707968055633794e-6,Sorbs1
4.316229087222422e-10,-0.29805335770742825,0.288,0.394,8.834457695726853e-6,Tgfb2
4.320368364054432e-10,3.1007714962257173,0.024,0.004,8.842929967546612e-6,Cox4i2
4.334639905934972e-10,-0.5796402136882084,0.208,0.297,8.872140959467701e-6,Heatr5a
4.4301646113160043e-10,1.445615406714051,0.058,0.021,9.067660926441598e-6,Orai1
4.4964580912353094e-10,-0.6157322453712852,0.162,0.247,9.203350421140432e-6,Prr7
4.549741521738689e-10,-0.3908872846560394,0.427,0.514,9.312410946694749e-6,Mrps16
4.5558721546036383e-10,-1.9753314828600743,0.014,0.055,9.324959126042727e-6,Asf1b
4.6125524252503883e-10,-1.5994603857065757,0.036,0.09,9.440972304002495e-6,Cdc20
4.6145497517438836e-10,-0.7247880212094779,0.122,0.2,9.445060431869382e-6,Fam114a2
4.671981834126165e-10,-0.2696436317103962,0.667,0.727,9.562612418089435e-6,Sfr1
4.765122176751721e-10,-0.45218836699787146,0.408,0.496,9.753252071375422e-6,Robo1
4.788171833583977e-10,0.5464849254451085,0.614,0.536,9.800430108979685e-6,Fibin
4.825695998728934e-10,1.702740422252563,0.045,0.014,9.877234570198381e-6,Rflna
4.827969468015051e-10,-1.6346020120247626,0.023,0.07,9.881887907133207e-6,Kcnj15
4.828867231995401e-10,0.7019976674620438,0.329,0.25,9.883725450448188e-6,Mat2a
4.858446167093211e-10,1.3984833536922565,0.059,0.022,9.944267614806385e-6,Radil
4.924039476588775e-10,1.3667014274487161,0.113,0.06,1.0078524000681906e-5,Ifi27l2a
4.926737273588261e-10,1.6069063805245456,0.049,0.017,1.0084045851580454e-5,Ephx1
4.968912673926759e-10,0.12113797191385434,0.989,0.985,1.0170370460993292e-5,Rps20
4.989947767467382e-10,-1.4841910044954392,0.025,0.073,1.0213425090452237e-5,Mxd3
4.999565464162087e-10,-2.885205936907415,0.01,0.048,1.023311059204696e-5,H2-Ab1
5.016269678665263e-10,-1.8275644936691595,0.017,0.06,1.0267300778292059e-5,Cep68
5.06257361850417e-10,-0.3486225996997687,0.427,0.524,1.0362075682354335e-5,Sri
5.109235410583812e-10,-0.5534930611785711,0.166,0.252,1.0457583038382945e-5,Nfkbiz
5.1491143428009e-10,1.8112648790307322,0.039,0.011,1.0539207236844883e-5,Gal3st4
5.31976660567336e-10,-1.1335935667768076,0.043,0.1,1.0888498288492233e-5,Cenpp
5.380254312028452e-10,-1.8970800371957068,0.015,0.057,1.1012304525859835e-5,Nup107
5.448749630817569e-10,0.7614337230787256,0.195,0.124,1.11525007443574e-5,Plaur
5.482951680423021e-10,-0.6770216022787499,0.141,0.222,1.1222505499489839e-5,1700123O20Rik
5.51100345518608e-10,-0.7807986780655685,0.114,0.189,1.127992187207487e-5,H2afy
5.589450495252401e-10,-0.3306457462419839,0.517,0.601,1.1440487273682614e-5,Arpp19
5.701377847481568e-10,1.2573292739302002,0.07,0.029,1.1669580178225274e-5,Ddr1
5.767067958167888e-10,0.5186207193352863,0.301,0.214,1.1804034696778032e-5,Tmem43
5.827225776914281e-10,-2.003995241112219,0.016,0.058,1.192716572018815e-5,Plk1
5.84459687228773e-10,0.7832824665048514,0.156,0.092,1.1962720878198526e-5,Atp1b3
6.029349641040988e-10,1.1318376943060833,0.093,0.045,1.2340872845282693e-5,Arid5a
6.08731799036841e-10,-0.7595765134457717,0.111,0.186,1.2459522462686062e-5,Fer
6.138411276746463e-10,-3.0193901307507014,0.005,0.038,1.2564100201244661e-5,S100a8
6.144510374824471e-10,-0.5765759825393424,0.198,0.286,1.2576583835190728e-5,Plagl1
6.146809766429156e-10,0.31781499776672795,0.56,0.463,1.2581290229927197e-5,Atraid
6.27072960497627e-10,-1.0838805089046875,0.052,0.112,1.283492935546543e-5,4921511C10Rik
6.293666252269514e-10,-0.6399856771028638,0.131,0.211,1.2881876085145241e-5,Kalrn
6.343297122592118e-10,-0.5491096512452742,0.2,0.289,1.2983460550521547e-5,Ntmt1
6.37307410968038e-10,-0.38276298681078247,0.397,0.488,1.30444080876938e-5,Rwdd1
6.474088763467847e-10,0.8229466840783672,0.138,0.078,1.3251164881065988e-5,Zfp651
6.510735588075558e-10,-0.4900859329459475,0.248,0.341,1.3326173601673053e-5,Mrpl51
6.614440505947556e-10,-0.5366584243895751,0.219,0.309,1.3538436827573457e-5,Txnl4a
6.628363711892189e-10,-0.1110284849806491,0.995,0.991,1.3566934845500932e-5,Rpl27a
6.676533899546584e-10,-0.821557260469016,0.093,0.164,1.3665529585591948e-5,Ipo5
6.708840348618994e-10,3.749864334366589,0.016,0.001,1.3731654425553356e-5,Chac1
6.738845134411941e-10,-2.0256159953300443,0.014,0.055,1.379306822111436e-5,Rbpms2
6.819498656577258e-10,-0.8831636010764985,0.076,0.143,1.395814985028233e-5,Nasp
6.883363065592069e-10,0.43608459663456856,0.38,0.283,1.4088867522653848e-5,Cyba
6.897669326382273e-10,1.854333600922618,0.037,0.01,1.4118149577239235e-5,Peg13
6.924120308356278e-10,-0.7228387369622404,0.121,0.198,1.417228944714363e-5,Rlim
6.939024049390468e-10,-0.4837553423931136,0.267,0.36,1.4202794424292411e-5,Nono
6.976418173678922e-10,-0.45740937182697383,0.264,0.359,1.4279332717886017e-5,Hypk
7.087858405702929e-10,-0.1565898649252162,0.926,0.956,1.4507428584792756e-5,Ssr4
7.259238135514393e-10,-0.3056138880499462,0.524,0.616,1.485820861577086e-5,Rbfox2
7.322733253239053e-10,-0.24076582372948335,0.631,0.711,1.4988170422729695e-5,Cox7b
7.332905771642216e-10,-0.38615626376623957,0.385,0.481,1.500899153339729e-5,Nhp2
7.535765338923051e-10,0.5893091748282044,0.299,0.218,1.54242044957077e-5,Pxdc1
7.578773000441043e-10,-0.22167479479756141,0.726,0.797,1.5512232577302726e-5,Eif3k
7.955690512538443e-10,2.0494246162254965,0.04,0.011,1.6283707341063685e-5,Limch1
8.03225709755367e-10,-0.2083609933565576,0.799,0.841,1.644042382727285e-5,Atp5g2
8.211418845345521e-10,-0.39505116082354064,0.375,0.468,1.6807132092653212e-5,Wipi1
8.456073134706006e-10,0.7051157880217345,0.223,0.148,1.7307890492116252e-5,Elmo1
8.480850982087886e-10,-0.4726489511295153,0.273,0.365,1.7358605790137484e-5,Slc35b2
8.634861247179109e-10,-0.844689453261863,0.083,0.151,1.7673834000726202e-5,Gtf3c6
8.641328137385277e-10,0.19546770362894428,0.944,0.934,1.7687070431600183e-5,H3f3a
8.740458441073951e-10,-0.601435689261574,0.175,0.26,1.7889970337190163e-5,Gng12
8.751067355433378e-10,-0.4878387815105838,0.274,0.366,1.791168466310104e-5,Trip12
8.786490745106277e-10,-0.6026520803541966,0.215,0.301,1.798418925708353e-5,Gria3
8.823549344724833e-10,-1.1603728978924077,0.042,0.097,1.806004079878279e-5,Pmf1
8.917235438418181e-10,-0.5795363113006484,0.204,0.29,1.8251797495354333e-5,Tmem214
8.959307205123747e-10,-0.578896585626917,0.214,0.299,1.8337909987447287e-5,Zfp207
9.08525011247709e-10,-0.6058461353956384,0.174,0.258,1.8595689930218107e-5,Wwc2
9.090863431986735e-10,-1.4290494503029785,0.036,0.089,1.860717927259045e-5,Lgr4
9.094258117365131e-10,-0.6836222773885758,0.137,0.216,1.861412751462295e-5,Huwe1
9.094922447770777e-10,-1.1751460562213127,0.044,0.1,1.8615487266097226e-5,Zfp281
9.180813051945484e-10,-1.4836183928424016,0.026,0.073,1.8791288154722014e-5,Fxn
9.235358183821836e-10,0.28147021086090285,0.726,0.659,1.8902931130646534e-5,Itm2c
9.568523576718814e-10,-0.2347067362990437,0.797,0.833,1.9584854056828068e-5,Bmp1
9.64055031617092e-10,-0.6622763390220009,0.342,0.418,1.973227838713864e-5,Tubb6
9.685177666409668e-10,-1.326238644719203,0.033,0.083,1.982362164760731e-5,Gjc1
9.767833600117055e-10,-1.1169993673703535,0.05,0.108,1.9992801812719587e-5,Traf5
1.0038445617579308e-9,-0.7883020345991962,0.046,0.102,2.0546690490061327e-5,Il1rl1
1.0114460965628103e-9,-0.37411626447905477,0.409,0.5,2.07022787044476e-5,Tmem147
1.0570183170159326e-9,-0.8997511246968211,0.086,0.154,2.163505091268211e-5,Mrtfb
1.0786539268586606e-9,-0.32339589495037746,0.361,0.467,2.2077888574943066e-5,Frmd6
1.0873611838368356e-9,-0.565322600794741,0.221,0.308,2.2256108710772353e-5,Ankrd17
1.1117002454689723e-9,3.129234960349411,0.028,0.006,2.2754280624258924e-5,Chodl
1.1246314604699777e-9,-0.8375809857224117,0.089,0.158,2.3018956732899504e-5,Arhgap28
1.1325224542925612e-9,-0.9495474570898423,0.055,0.115,2.3180469594460145e-5,Psat1
1.178176595997937e-9,-0.9100190929032048,0.079,0.145,2.4114918566885773e-5,Tpbg
1.1785285414508131e-9,-0.5535718073259213,0.192,0.279,2.4122122186415242e-5,Zfp260
1.2519146503046726e-9,-0.8230998617666949,0.09,0.159,2.562418906243604e-5,Camk2g
1.261534541262936e-9,-0.6329803357918893,0.136,0.215,2.5821088990569775e-5,Top2b
1.2638629332916456e-9,-3.152209244944154,0.004,0.036,2.5868746518613402e-5,Gzmd
1.2697795676541605e-9,4.226302378309576,0.014,0.001,2.5989848190745356e-5,Ncmap
1.2797894299822073e-9,-0.8577618864788987,0.074,0.138,2.619473005287582e-5,Tmpo
1.2910903010770177e-9,-0.6383667356098259,0.171,0.252,2.64260362824444e-5,Lgmn
1.3097397809235142e-9,2.3087645385015483,0.027,0.005,2.680775383594249e-5,Itga2
1.3208917831868858e-9,-3.2461853931531683,0.003,0.034,2.7036013018269178e-5,Sox11
1.3453632513894041e-9,-0.4987891155683386,0.258,0.348,2.7536895029438322e-5,Birc6
1.353169362320659e-9,2.5064102975023106,0.024,0.004,2.7696670507979248e-5,Dagla
1.4591968750153063e-9,0.627074911526782,0.241,0.165,2.9866841637813287e-5,Slc27a3
1.4683594072296716e-9,-0.21747082766182413,0.511,0.613,3.0054380347176918e-5,Sdc2
1.4905436721887351e-9,-1.1859580362986946,0.028,0.077,3.050844788235903e-5,Spc25
1.5127221298778563e-9,0.2658110594957847,0.647,0.555,3.096239655433996e-5,Cnih1
1.5141074119477135e-9,-1.1183457930778706,0.047,0.103,3.09907505077458e-5,Btbd2
1.5265991248520563e-9,-0.23391842999193052,0.691,0.762,3.124643088747189e-5,Rab1a
1.5626770443673747e-9,0.531614275922876,0.444,0.363,3.198487374411143e-5,Map1b
1.6201776378587143e-9,-2.040484162385326,0.01,0.047,3.316179589169216e-5,Syne2
1.6711336950128974e-9,-1.2640232482735057,0.047,0.102,3.4204764469523986e-5,P2ry10b
1.682580388388822e-9,-2.0034320183680405,0.011,0.048,3.4439055389542406e-5,Hmga2
1.7079127000831591e-9,-0.8289031237138786,0.057,0.116,3.49575571453021e-5,Lsmem1
1.7820300275927163e-9,-0.5907498888139486,0.173,0.256,3.647459060476772e-5,Cdc123
1.7908081838361346e-9,0.7039848145774155,0.219,0.146,3.6654261906758005e-5,Boc
1.8090453755542359e-9,1.7117292054798172,0.044,0.014,3.70275407468441e-5,Syn1
1.8157901006978249e-9,-0.40908954925472074,0.353,0.444,3.716559178108308e-5,Banf1
1.817627779941644e-9,-1.7818715531361242,0.016,0.057,3.7203205399845565e-05,Tmem243
1.866298358244583e-9,-0.5203247905491528,0.16,0.243,3.8199394796550125e-5,Atrnl1
1.9050250672904352e-9,0.49555015652076073,0.368,0.279,3.899205307730063e-5,Gls
1.9286145846011956e-9,-1.2774098018884152,0.029,0.077,3.9474883317617274e-5,Ccnb1
1.9593848953580057e-9,-0.6897192290510712,0.099,0.17,4.010469003818766e-5,Heg1
1.963840978791108e-9,-2.152209244944154,0.011,0.048,4.0195897153896404e-5,Ms4a4d
1.993028506415983e-9,-0.5942279324957613,0.157,0.238,4.079330746932234e-5,Acin1
1.9938810150716217e-9,1.16217204088986,0.079,0.036,4.081075661648595e-5,Sun2
2.0025093245152516e-9,0.39285822738331067,0.555,0.48,4.098736085417817e-5,2410006H16Rik
2.009010858692317e-9,-0.37069267790647753,0.41,0.499,4.112043425571435e-5,Ndufa5
2.0221248504612077e-9,-0.3762327518595303,0.636,0.7,4.138885143924e-5,Eno1
2.0445864709603994e-9,-0.3131704239287979,0.498,0.581,4.184859588761745e-5,Dpm3
2.0559133943159077e-9,-1.6444146047454575,0.022,0.066,4.2080435354857996e-5,Gas7
2.0663122496617824e-9,-0.2909649036894454,0.491,0.583,4.2293279126077364e-5,Mrps21
2.127443067821075e-9,0.6352653631787352,0.249,0.173,4.354450471216176e-5,Crlf1
2.1599971304096345e-9,-0.8489857489946617,0.084,0.15,4.42108212652244e-5,1110059E24Rik
2.225531774411063e-9,-0.5535230256037951,0.226,0.311,4.555218435864564e-5,Arih1
2.299262685987909e-9,-5.992866142152586,0,0.027,4.706130865680052e-5,Dcc
2.3208836802652655e-9,-0.6737990516363039,0.158,0.236,4.750384716766945e-5,Sec24a
2.323562705458683e-9,-0.4329923197724337,0.315,0.405,4.7558681455328325e-5,Chchd1
2.332444934082987e-9,-0.23294882451545756,0.779,0.812,4.774048291081058e-5,Eif4g2
2.3419767606921246e-9,-0.3364301750281148,0.448,0.537,4.7935580337846404e-5,Pfdn1
2.4018770756103194e-9,-0.477429912673871,0.28,0.368,4.916161998359202e-5,Dtymk
2.505581269030643e-9,0.9604083183365413,0.109,0.058,5.12842374145192e-5,Atp1b1
2.566466552557142e-9,-0.7818102674777441,0.06,0.12,5.253043739773958e-5,Lockd
2.5969595895820915e-9,-0.4835695549743553,0.136,0.216,5.315456887956625e-5,Ugcg
2.6568614599839516e-9,-0.7341054426175271,0.109,0.181,5.438064036295152e-5,Srgap1
2.721098420278824e-9,-0.8798970255223497,0.078,0.142,5.569544246626697e-5,Acly
2.730099396419172e-9,-1.246450618825555,0.036,0.087,5.5879674445907615e-5,Rbmx
2.741440102658443e-9,-0.8783599830622237,0.077,0.141,5.6111796021213015e-5,Tmem29
2.841875017757081e-9,0.4622685409451991,0.433,0.349,5.8167497863451936e-5,Psd3
2.899131602529936e-9,0.7353160257974332,0.163,0.1,5.9339425640582725e-5,Hebp2
2.9667991414833293e-9,6.180498688696451,0.011,0,6.0724444827880785e-5,Wfdc2
3.041684574098485e-9,0.6141696764229492,0.185,0.117,6.225719986264779e-5,Cpeb1
3.054907791134166e-9,-0.589805017756992,0.355,0.432,6.252785266893411e-5,Slc39a1
3.083763063555853e-9,-1.496163646161515,0.025,0.07,6.31184623848612e-5,S1pr1
3.1851249502698857e-09,-0.7470624951869573,0.133,0.207,6.519313748212402e-5,Lmo7
3.197798888866809e-9,-0.23099854278951104,0.723,0.775,6.545254765732584e-5,Ndufa7
3.2600294720481686e-9,-0.5392323680534012,0.201,0.285,6.672628323388192e-5,Mrpl28
3.2682603881401575e-9,1.9754942748090416,0.039,0.012,6.689475362445275e-5,Grm7
3.273909529549035e-9,-0.23335731637608045,0.686,0.757,6.701038025080965e-5,D8Ertd738e
3.278032158604802e-9,-0.807644953613762,0.095,0.163,6.709476222232309e-5,Kctd5
3.2808443081917253e-9,-0.9260285631179981,0.077,0.14,6.715232130006823e-5,Ebf3
3.346045907197972e-9,0.6567369825469225,0.217,0.146,6.848686762852809e-5,Ncor2
3.418358363585432e-9,-0.9679330305389144,0.058,0.116,6.996695898586663e-5,Rangap1
3.4476900855218285e-9,-0.17000217163364395,0.628,0.729,7.056732067046078e-5,Gpx3
3.4814556923683307e-9,0.4449032204836495,0.419,0.334,7.1258435111395e-5,Acvr1
3.5392788428682186e-9,1.2263023783095761,0.081,0.038,7.244195935582669e-5,Spry1
3.5503211503388907e-9,-0.4852240836952504,0.255,0.343,7.266797330513641e-5,Ube2v1
3.5504212457143775e-9,-0.6252611432655666,0.141,0.219,7.267002205728188e-5,Kdm2a
3.5750319048210915e-9,-1.1169993673703535,0.049,0.104,7.31737530278781e-5,Haus7
3.6027803204465725e-9,-0.756179860432395,0.09,0.157,7.374170759890045e-5,Pakap.1
3.6556671348928274e-9,-0.9025642163375394,0.074,0.136,7.482419491698639e-5,Stip1
3.684442928482901e-9,1.125019042472394,0.081,0.038,7.541317786018802e-5,Sept1
3.783028692066634e-9,-0.7634729506799616,0.122,0.195,7.743103126921986e-5,Klhdc10
3.8387645327639895e-9,-0.9601107459213054,0.061,0.12,7.857183245661333e-5,Glcci1
3.873837650230384e-9,-0.8764357272796826,0.075,0.138,7.92897090249155e-5,Nck1
3.905210276934857e-9,-0.7540688149414918,0.11,0.181,7.993184394830266e-5,Tug1
3.966672261430792e-9,0.5998632416122605,0.227,0.154,8.118984784696546e-5,Klc1
4.00161499124926e-9,-0.5000568117030093,0.222,0.308,8.190505564088985e-5,Ddr2
4.006612454458524e-9,0.21762593694412502,0.764,0.688,8.200734371785706e-5,Smim14
4.014109853859898e-9,-0.5666013874504878,0.218,0.301,8.21608004888044e-5,Erc1
4.055084252737496e-9,-0.6419669232716352,0.157,0.234,8.299946448503105e-5,Fzd2
4.076457398112174e-9,-0.7509775451903407,0.138,0.211,8.343693002455999e-5,Acsl4
4.089698993120649e-9,-0.4506892609039259,0.223,0.312,8.370795899119344e-5,Arhgef12
4.1099865682918104e-9,-1.5250185088337003,0.021,0.064,8.412320507979678e-5,Armcx4
4.144138989970599e-9,2.041877807172148,0.031,0.008,8.482223684671822e-5,Plcd3
4.157326362927744e-9,-0.5233851148965398,0.246,0.332,8.509215599640506e-5,Usp9x
4.167542920413737e-9,4.164901833645433,0.014,0.001,8.530126849502836e-5,Fxyd3
4.1707872572646655e-9,0.9374719715984448,0.128,0.074,8.536767358169317e-5,Prkn
4.17703026160394e-9,-3.773697621690424,0.002,0.029,8.549545539450944e-5,Elovl7
4.1839795477937916e-9,0.6449601932671163,0.193,0.125,8.563769338424333e-5,Sav1
4.2431968560797546e-9,-0.7709832369933882,0.09,0.157,8.684975325024042e-5,Hacd2
4.294503995789908e-9,-0.4193096545439863,0.305,0.394,8.789990778582784e-5,Scp2
4.314499511705555e-9,-0.7960654347188787,0.093,0.16,8.830917600558929e-5,Cntln
4.316672671818817e-9,-0.9009782857242428,0.078,0.14,8.835365624678756e-5,H2afy2
4.333409175670384e-9,-0.6829907075142474,0.116,0.188,8.869621900762142e-5,Utp11
4.359883416243574e-9,-0.43707977914349994,0.251,0.341,8.923809376367348e-5,Ptk2
4.44619213772608e-9,-0.5683787137129179,0.18,0.261,9.10046606749774e-5,Uba1
4.553547694402667e-9,3.0039099569731285,0.017,0.002,9.320201420903379e-5,Fgfr3
4.565619975857746e-9,-0.46175361537568405,0.271,0.358,9.344910966585634e-5,Ubn2
4.5859745115578165e-9,-0.22906721500448626,0.745,0.784,9.386572630256538e-5,Hspe1
4.646024094148223e-9,-0.5448581357402269,0.172,0.254,9.509482115902584e-5,Anpep
4.686415230179331e-9,-1.3586601224115809,0.03,0.077,9.592154693131055e-5,Kmt2d
4.785262796078429e-9,-0.6455012514748701,0.145,0.221,9.794475891013329e-5,Fam168a
4.788351426967591e-9,-1.9623591857143223,0.011,0.048,9.800797700717265e-5,Lrrc4
4.821525987521639e-9,0.4574216040666075,0.323,0.239,9.868699391259292e-5,Iscu
4.829890257261927e-9,-0.6474799054870042,0.14,0.215,9.885819378563712e-5,Magt1
