p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
8.022755832817117e-123,1.814036947341877,0.152,0.046,1.6420976638610076e-118,3,Ltc4s
1.158876737887421e-122,4.724843770608462,0.094,0.02,2.371988907107973e-118,3,Retnla
1.2246931172619507e-122,1.623485534447426,0.162,0.051,2.5067018724117605e-118,3,Arhgap39
1.2656416928204702e-122,1.8092903939254952,0.112,0.027,2.5905154168649384e-118,3,Evi2
1.50727445647367e-122,2.9649511567665057,0.055,0.007,3.085089357510308e-118,3,Oas1g
1.648886291134341e-122,2.265897513017085,0.087,0.017,3.3749404606937692e-118,3,AI504432
2.6185877395552036e-122,0.9710987626649372,0.326,0.149,5.359725385321591e-118,3,Tet2
6.460858554377105e-122,1.5424966803360403,0.152,0.046,1.322408528909906e-117,3,Il21r
1.2684635012365438e-121,1.3734273922905444,0.168,0.053,2.5962910943309576e-117,3,Pira2
1.8430144919322373e-121,1.0581710693403426,0.331,0.155,3.7722820620869036e-117,3,Csk
1.9156134678076655e-121,0.7570362479200294,0.522,0.301,3.92087764590873e-117,3,Atp6ap1
2.332405344664557e-121,1.1965996448690246,0.219,0.081,4.773967259459415e-117,3,Gsap
3.5515920795854504e-121,1.1523278923155928,0.299,0.134,7.2693986684955e-117,3,Ahcyl2
3.74785050641621e-121,1.317336014419507,0.203,0.073,7.671100416532699e-117,3,Nuak2
5.308453405950759e-121,1.4221442615108373,0.2,0.071,1.0865342431300015e-116,3,Shtn1
5.326499849680676e-121,0.6701288967782499,0.313,0.135,1.0902279892326408e-116,3,Nfkbid
1.2967845509906073e-120,1.1500139148155757,0.282,0.122,2.654258618967575e-116,3,Ifnar1
4.8596010180580726e-120,0.7472425166606981,0.504,0.285,9.946631363761263e-116,3,Atp6ap2
5.8094816562370976e-120,0.5698378314771686,0.552,0.317,1.189084705398609e-115,3,Bst2
8.91254323196685e-120,1.2479396531653095,0.214,0.079,1.8242193487189748e-115,3,Zc3h12a
2.0645914517641035e-119,1.1764223009863308,0.225,0.085,4.225805783470767e-115,3,Pnpla7
2.1556384821189557e-119,1.3088051262370044,0.244,0.099,4.412160845201078e-115,3,Stard8
2.586709175017382e-119,1.0035706082879898,0.347,0.168,5.2944763394255775e-115,3,Tmem179b
6.019679680197002e-119,1.1072885765600302,0.282,0.121,1.2321080369427225e-114,3,Glipr1
7.103545042288836e-119,0.5821386720758204,0.646,0.406,1.453953599255679e-114,3,Mcl1
1.309005013848189e-118,1.800991340434141,0.125,0.034,2.6792714623444733e-114,3,Pik3cg
1.427461328242897e-118,0.683074176529465,0.568,0.337,2.9217278466475617e-114,3,Ier5
1.8369723292819023e-118,0.6324452152010136,0.718,0.517,3.759914963574198e-114,3,Rap1a
2.1498814811720164e-118,0.546220706703112,0.774,0.594,4.400377415662883e-114,3,Bri3
2.236389600013866e-118,0.7956071369385548,0.38,0.185,4.577442233308381e-114,3,Emilin2
5.584718569366574e-118,1.7894957015963113,0.124,0.033,1.1430801967779503e-113,3,Sash3
1.0299415150509887e-117,1.0988658161903386,0.291,0.129,2.1080842930063637e-113,3,Mpp1
1.3684411015641892e-117,1.0402274582098094,0.231,0.089,2.8009252466815825e-113,3,Rab20
1.869802019598935e-117,0.5988262681824318,0.705,0.49,3.8271107737151006e-113,3,Picalm
2.69219465115929e-117,0.8329251604464492,0.441,0.239,5.510384011992835e-113,3,Tkt
3.9697934321814664e-117,0.9008037686372582,0.429,0.231,8.125373196989025e-113,3,Dhrs3
5.1672652268869736e-117,1.2678146883185275,0.255,0.107,1.0576358466392257e-112,3,Mertk
6.652632409180254e-117,1.3612008077337263,0.213,0.081,1.3616608015110143e-112,3,Tap1
6.711090624747072e-117,1.7739153804528804,0.123,0.033,1.3736260290732307e-112,3,Havcr2
9.382829485900433e-117,1.0379473821261411,0.327,0.155,1.9204775391741007e-112,3,Hsd17b12
1.1643925156852843e-116,0.8135107402811413,0.39,0.196,2.3832786011046397e-112,3,Apbb1ip
1.6514798239416042e-116,1.1864017680402021,0.338,0.169,3.3802489036436753e-112,3,Wwp1
1.6882005892445339e-116,0.3729401897459388,0.977,0.926,3.455408966065712e-112,3,Cfl1
3.7652418340127023e-116,0.5795074494576791,0.713,0.503,7.706696985857199e-112,3,Atp6v1f
4.006600255586585e-116,2.182987847232391,0.087,0.018,8.200709403134623e-112,3,0610040J01Rik
2.1686216407802927e-115,1.1727613382506186,0.225,0.088,4.438734774349103e-111,3,Rasa4
2.345484788040858e-115,0.9847501154754905,0.352,0.172,4.800738264162028e-111,3,Tmem189
5.955491526362991e-115,1.6701748368849745,0.144,0.043,1.2189700056159771e-110,3,Npl
1.7504331973208193e-114,0.2989444997344597,0.993,0.968,3.582786668276253e-110,3,H3f3b
2.4541117793978282e-114,1.7542163115178866,0.13,0.037,5.023075990071475e-110,3,Abcc3
3.871209064896201e-114,0.8474556717746535,0.353,0.171,7.923590714029544e-110,3,Limd2
4.340350363072746e-114,1.3245981333779193,0.236,0.097,8.883829123137296e-110,3,Arhgef10l
1.4348230317121962e-113,0.8535585628284637,0.371,0.185,2.9367957813085233e-109,3,Mkrn1
9.464671421940432e-113,1.0027200357663733,0.338,0.164,1.937228946642768e-108,3,Lipa
9.59839308932335e-113,1.3597329843795474,0.123,0.033,1.9645990975227034e-108,3,Bcl2a1a
1.063396690355569e-112,1.04839438047495,0.327,0.158,2.1765603458197786e-108,3,Adcy7
1.5104077493461776e-112,1.3596382607260968,0.22,0.087,3.0915025813617564e-108,3,Tmem86a
1.8423135354505641e-112,0.6222599936815943,0.526,0.302,3.770847344360215e-108,3,Emb
3.2650863592735626e-112,1.35484723916775,0.166,0.055,6.682978760161128e-108,3,N4bp2l1
7.55894175117998e-112,0.9828493474113426,0.371,0.192,1.5471641976315183e-107,3,Cers6
2.3389432817750477e-111,0.9861843299106596,0.358,0.181,4.787349109137168e-107,3,Tns3
5.1317166630740945e-111,1.5568501040353064,0.17,0.058,1.0503597665980056e-106,3,Cyp4f16
1.0998153836696642e-110,1.6916372733707505,0.157,0.051,2.2511021272950685e-106,3,Ifih1
1.2686673620350504e-110,2.091977903615761,0.096,0.022,2.5967083566133414e-106,3,Vill
5.854447214945402e-110,1.0815869808553598,0.242,0.1,1.198288255955025e-105,3,Map3k14
5.932999119195503e-110,1.8579298107523043,0.091,0.02,1.2143662597169356e-105,3,AI839979
9.687669976074646e-110,1.039602386852941,0.301,0.14,1.9828722907029586e-105,3,Hmgcl
1.3641124543683756e-109,1.7654594877513796,0.127,0.036,2.792065371601191e-105,3,Trim14
2.8921045007873926e-109,1.065453578986018,0.315,0.151,5.9195594922116354e-105,3,Casp8
8.190434736563106e-109,1.5136122941393753,0.153,0.049,1.6764181818797365e-104,3,Crybg1
9.291949895770687e-109,1.7955373711235048,0.083,0.017,1.9018763046663444e-104,3,Pilrb1
1.2301566551886784e-108,1.0936704720772137,0.326,0.16,2.517884641840187e-104,3,Rnf150
1.3100237674552653e-108,2.6857441866207794,0.06,0.009,2.681356647227437e-104,3,Fam83f
2.0958939702049293e-108,1.6721781111105662,0.134,0.04,4.289875778215449e-104,3,Mast3
4.560747890951475e-108,0.6901149047011099,0.461,0.258,9.334938783199479e-104,3,Mef2c
1.5589741930406332e-107,0.9588292338143489,0.356,0.182,3.190908378315568e-103,3,Cbl
1.6615576579022604e-107,1.4261822816553757,0.124,0.035,3.400876214194347e-103,3,Gpr35
1.927679884597142e-107,1.2908192927620203,0.18,0.064,3.9455751877934303e-103,3,Sh2b2
2.5117217403197374e-107,1.094286087636326,0.293,0.137,5.140992058086438e-103,3,Vps26a
5.266871292275887e-107,1.025606497670673,0.35,0.179,1.0780232161030287e-102,3,Nsf
6.51318117612368e-107,0.4685084472143173,0.813,0.683,1.3331179231289949e-102,3,Sub1
1.5263153922706488e-106,0.7631017407421403,0.388,0.2,3.124062344899564e-102,3,Cyth1
2.247070806942671e-106,1.459988564782717,0.187,0.069,4.599304527650259e-102,3,Wdr41
2.3658622094314612e-106,1.0683128485234488,0.296,0.139,4.842446770264315e-102,3,Rb1
4.442445652974527e-106,1.5169156007998637,0.142,0.045,9.092797762508263e-102,3,Ly9
6.917710945746031e-106,1.6521685640940857,0.143,0.045,1.4159170763752978e-101,3,Zfp992
1.4727986198055704e-105,0.8069069886363431,0.386,0.203,3.0145242150180415e-101,3,Sec11c
1.83424064199604e-105,0.9410035066905893,0.334,0.165,3.754323746037495e-101,3,Rtf2
2.1662854030282836e-105,0.646223248646459,0.556,0.341,4.4339529629182907e-101,3,Jpt1
3.2677845596488244e-105,0.8270885744197419,0.404,0.217,6.688501436689214e-101,3,Diaph1
6.3192623582953725e-105,0.8929210893715069,0.406,0.223,1.2934266194958968e-100,3,Pld3
2.2016114466788678e-104,0.9033412705925041,0.259,0.111,4.506258309062307e-100,3,Fmnl1
2.859609047621423e-104,0.9559447748165668,0.325,0.16,5.853047798671529e-100,3,AI413582
3.412782776984505e-104,0.8201945554522758,0.427,0.238,6.985283787931884e-100,3,Rab31
3.96602951697124e-104,0.9049624910491745,0.384,0.206,8.117669215336734e-100,3,Rnf13
4.451500773953581e-104,0.6521166000958704,0.241,0.099,9.11133178412819e-100,3,Il1rn
5.666069877280425e-104,0.946929448847188,0.423,0.242,1.1597311824817575e-99,3,Atrnl1
6.36965130414437e-104,1.3403705127365488,0.199,0.077,1.3037402289322697e-99,3,Irak4
3.5848410079959707e-103,1.2319374708789979,0.21,0.084,7.337452575166152e-99,3,Slc8b1
7.680033419101392e-103,1.4354122843610932,0.171,0.061,1.571949240221673e-98,3,Lpar6
1.5487423460536549e-102,0.6919535312261142,0.218,0.085,3.1699658339026206e-98,3,Nlrp3
3.515146408491726e-102,1.5820875461634003,0.133,0.041,7.194801668900864e-98,3,Gdpd3
7.528454816748601e-102,1.6324061998180044,0.098,0.024,1.5409241318921036e-97,3,C5ar2
9.868628509307228e-102,0.9638237790623287,0.309,0.15,2.0199108832850036e-97,3,Atp6v1c1
3.1127446646008025e-101,0.6898634719441323,0.622,0.414,6.371165779504922e-97,3,Runx1
1.2667085664492993e-100,1.1152898569363459,0.24,0.104,2.592699093808426e-96,3,Morc3
2.552493448798006e-100,1.327695248638738,0.188,0.072,5.224443590999758e-96,3,Snx30
4.079502525126813e-100,0.7175024471422954,0.49,0.29,8.349925768429562e-96,3,Mef2a
5.721356730766963e-100,0.3843830675994697,1,0.988,1.1710472956533819e-95,3,Actb
9.083569193435147e-100,0.9874729410464935,0.265,0.119,1.859224942512306e-95,3,Tctex1d2
1.626793961850126e-99,2.406212496568167,0.073,0.015,3.329721881114838e-95,3,G530011O06Rik
3.1232985439901585e-99,1.704147182555895,0.132,0.041,6.392767459839056e-95,3,F10
6.0404346420811525e-99,0.7071239581658991,0.394,0.211,1.2363561625411702e-94,3,Dapk1
6.7364661052711345e-99,0.947741366330531,0.311,0.153,1.3788198824268958e-94,3,Tpp1
1.2094752576632173e-98,0.9161783917313955,0.396,0.225,2.475553957385073e-94,3,Mrtfa
2.11348654117531e-98,1.3643175409761237,0.189,0.074,4.325884252477624e-94,3,Guca1a
3.094879784851155e-98,0.28724475706844466,0.996,0.987,6.334599943633344e-94,3,Rpl26
8.14210218044457e-98,0.9326116768811628,0.265,0.12,1.6665254742933947e-93,3,Mthfs
1.2719874115885188e-97,1.6578871281972043,0.309,0.16,2.6035038340393805e-93,3,Ccl8
1.5200473310218917e-97,1.2975049123217195,0.218,0.093,3.111232877135608e-93,3,Parp14
1.7380032244779544e-97,1.26601538828433,0.159,0.055,3.557344999861477e-93,3,Aim2
1.7509013626693784e-97,0.7882777884475701,0.407,0.225,3.5837449091116838e-93,3,Gda
3.0859612177198447e-97,0.9544384040354419,0.347,0.183,6.316345420428978e-93,3,Scpep1
1.2586869022482468e-96,1.0430214547635095,0.27,0.127,2.5762803515217115e-92,3,Rnf213
1.2859525365768345e-96,0.7645551263487432,0.446,0.26,2.632087651865465e-92,3,Sh3kbp1
1.3006888583146448e-96,0.8625104782853761,0.365,0.194,2.662249955198415e-92,3,Irf2
3.6949131322282865e-96,0.9947752207338638,0.286,0.137,7.562748199044857e-92,3,Pkn1
5.710443118660986e-96,1.9984257427762397,0.089,0.022,1.1688134975275306e-91,3,Dhx58
9.029256936914036e-96,1.4990005053397781,0.117,0.034,1.848108309847565e-91,3,Cib2
1.1965267211823213e-95,1.377958586442563,0.131,0.041,2.4490508929159753e-91,3,Gm31718
1.4547190324133762e-95,1.3427100788973698,0.164,0.059,2.9775189155436986e-91,3,Galc
2.1913478952852066e-95,0.9503141913657982,0.277,0.13,4.4852508720697607e-91,3,Neu1
2.5910282295164284e-95,1.6352239644654842,0.123,0.038,5.303316580174225e-91,3,Prdm1
6.76627733816133e-95,1.5055932481601801,0.147,0.05,1.3849216455748612e-90,3,Tmem104
9.339228848486752e-95,1.0793076187693453,0.266,0.125,1.9115533607082684e-90,3,AC149090.1
1.2739907709761114e-94,1.1261338145759496,0.206,0.085,2.607604310033905e-90,3,Zfp263
1.587476078917278e-94,2.2008629763631777,0.066,0.013,3.249246038327885e-90,3,Gm40645
2.060821124814867e-94,0.9955728039335139,0.246,0.11,4.2180886782710695e-90,3,Gch1
4.300062646922561e-94,0.784831892444104,0.408,0.229,8.801368225721099e-90,3,Fcho2
8.258262110348475e-94,1.254665978239005,0.215,0.092,1.690301088746126e-89,3,Rcbtb2
1.0145434490579984e-93,0.8620556798967196,0.345,0.181,2.0765675315319112e-89,3,Cdc42se2
1.434562379806693e-93,2.597469042470066,0.051,0.008,2.9362622789883394e-89,3,Gm26759
1.9184641913131323e-93,1.3380697934672874,0.181,0.071,3.926712506779719e-89,3,Pdxk
2.2106112415631272e-93,0.8720677937599562,0.354,0.187,4.5246790892314086e-89,3,Pde7b
2.230815030607545e-93,0.6196169483116224,0.472,0.277,4.5660322046475236e-89,3,Pet100
8.338534683022316e-93,0.8629839604171154,0.33,0.17,1.7067312789210076e-88,3,Baz1a
8.524129013764056e-93,1.3918597226951985,0.15,0.052,1.744718726537227e-88,3,Trim30d
9.695378191131313e-93,0.8267926452521583,0.204,0.081,1.984450008160757e-88,3,Cd80
3.0105945719064377e-92,1.0550782965864665,0.245,0.111,6.162084969778096e-88,3,Amdhd2
4.420510914926229e-92,1.2578138965447967,0.18,0.07,9.047901740671006e-88,3,Pak1
5.2663921710490635e-92,1.0713363125176567,0.303,0.155,1.0779251495703223e-87,3,Ophn1
5.873305546463661e-92,0.9807592995887577,0.307,0.156,1.2021481792501822e-87,3,Tob2
6.345007142193104e-92,0.7440572680273716,0.426,0.245,1.2986960618640845e-87,3,Gns
6.378517026183871e-92,0.5305649728737669,0.512,0.31,1.3055548649193147e-87,3,Snap23
7.844621629021429e-92,1.3892844703088647,0.23,0.103,1.605637155028106e-87,3,Ifi211
7.980958204798458e-92,2.0475390618255664,0.081,0.019,1.6335425253581483e-87,3,Gm39317
8.820590251737226e-92,1.1806628718090488,0.217,0.094,1.8053984127255755e-87,3,Atp7a
9.769388267872928e-92,0.9727520965234127,0.141,0.047,1.9995983906682309e-87,3,Ptpn22
1.0487645115157791e-91,0.8911092226623348,0.426,0.254,2.1466112021704965e-87,3,Tmcc1
7.473707903195395e-91,1.8601075325395175,0.095,0.025,1.5297185336260334e-86,3,Cd4
1.1236202930858398e-90,0.49825538456342233,0.559,0.353,2.2998260158880968e-86,3,Dennd4a
1.5409954476373938e-90,0.9333398570428573,0.34,0.182,3.1541094822242177e-86,3,Wdfy3
1.7559697399157786e-90,0.8751941804902552,0.352,0.19,3.5941188636596154e-86,3,Spg21
